5.65474	32554
5.65898	32562
5.6624	32570
5.66746	32578
5.67253	32586
5.67759	32594
5.68265	32602
5.76602	32610
5.77026	32618
5.77532	32626
5.78039	32634
5.78298	32642
5.78722	32650
5.79146	32658
5.79652	32666
5.80159	32674
5.80665	32682
5.81089	32690
5.81595	32698
5.81855	32706
5.82279	32714
5.82703	32722
5.83127	32730
5.83551	32738
5.83975	32746
5.84316	32754
5.8474	32762
5.85082	32770
5.85588	32778
5.8593	32786
5.86271	32794
5.86778	32802
5.87119	32810
5.87626	32818
5.88132	32826
5.88639	32834
5.89145	32842
5.96902	32850
5.97326	32858
5.97832	32866
5.98339	32874
5.9868	32882
5.99104	32890
5.99528	32898
6.00035	32906
6.00541	32914
6.01047	32922
6.01554	32930
6.0206	32938
6.02319	32946
6.02743	32954
6.03167	32962
6.03591	32970
6.04098	32978
6.04522	32986
6.04863	32994
6.0537	33002
6.05711	33010
6.06218	33018
6.06559	33026
6.06983	33034
6.0749	33042
6.07831	33050
6.08338	33058
6.08844	33066
6.09433	33074
6.09939	33082
6.17072	33090
6.17496	33098
6.18003	33106
6.18591	33114
6.18933	33122
6.19357	33130
6.19781	33138
6.20287	33146
6.20876	33154
6.21383	33162
6.21889	33170
6.22395	33178
6.22655	33186
6.23161	33194
6.23585	33202
6.24009	33210
6.24515	33218
6.24939	33226
6.25363	33234
6.2587	33242
6.26211	33250
6.26718	33258
6.27142	33266
6.27566	33274
6.28072	33282
6.28414	33290
6.29003	33298
6.29509	33306
6.30015	33314
6.30604	33322
6.37272	33330
6.37696	33338
6.38203	33346
6.38791	33354
6.39133	33362
6.39639	33370
6.40063	33378
6.4057	33386
6.41159	33394
6.41665	33402
6.42171	33410
6.42678	33418
6.43019	33426
6.43526	33434
6.4395	33442
6.44374	33450
6.4488	33458
6.45387	33466
6.45811	33474
6.45987	33482
6.46411	33490
6.46835	33498
6.47342	33506
6.47766	33514
6.4819	33522
6.48696	33530
6.4912	33538
6.49709	33546
6.50215	33554
6.50722	33562
6.51311	33570
6.57519	33578
6.58026	33586
6.58532	33594
6.59121	33602
6.59463	33610
6.59969	33618
6.60393	33626
6.60899	33634
6.61488	33642
6.61995	33650
6.62501	33658
6.63007	33666
6.63431	33674
6.63938	33682
6.64362	33690
6.64786	33698
6.65292	33706
6.65799	33714
6.66305	33722
6.66482	33730
6.66988	33738
6.67412	33746
6.67919	33754
6.68343	33762
6.68849	33770
6.69355	33778
6.69779	33786
6.70368	33794
6.70875	33802
6.71381	33810
6.7197	33818
6.77804	33826
6.7831	33834
6.78816	33842
6.79405	33850
6.79747	33858
6.80253	33866
6.8076	33874
6.81266	33882
6.81855	33890
6.82361	33898
6.82868	33906
6.83374	33914
6.83798	33922
6.84304	33930
6.84728	33938
6.85152	33946
6.85741	33954
6.86248	33962
6.86754	33970
6.86931	33978
6.8752	33986
6.87944	33994
6.8845	34002
6.88874	34010
6.8938	34018
6.89887	34026
6.90311	34034
6.909	34042
6.91406	34050
6.91912	34058
6.92501	34066
6.97972	34074
6.98479	34082
6.98985	34090
6.99574	34098
6.99998	34106
7.00504	34114
7.01011	34122
7.01517	34130
7.02106	34138
7.02612	34146
7.03119	34154
7.03625	34162
7.04049	34170
7.04555	34178
7.04979	34186
7.05486	34194
7.06075	34202
7.06581	34210
7.07087	34218
7.07264	34226
7.07853	34234
7.08359	34242
7.08866	34250
7.0929	34258
7.09796	34266
7.10303	34274
7.10727	34282
7.11315	34290
7.11822	34298
7.12328	34306
7.12917	34314
7.18172	34322
7.18679	34330
7.19185	34338
7.19774	34346
7.20198	34354
7.20704	34362
7.21211	34370
7.21717	34378
7.22306	34386
7.22812	34394
7.23319	34402
7.23825	34410
7.24331	34418
7.24838	34426
7.25262	34434
7.25768	34442
7.26357	34450
7.26863	34458
7.2737	34466
7.27629	34474
7.28218	34482
7.28724	34490
7.29231	34498
7.29655	34506
7.30161	34514
7.30667	34522
7.31091	34530
7.3168	34538
7.32187	34546
7.32693	34554
7.3287	34562
7.33459	34570
7.38419	34578
7.38926	34586
7.39432	34594
7.40021	34602
7.40527	34610
7.41034	34618
7.4154	34626
7.42047	34634
7.42635	34642
7.43142	34650
7.43648	34658
7.44155	34666
7.44661	34674
7.45167	34682
7.45591	34690
7.46098	34698
7.46687	34706
7.47193	34714
7.47699	34722
7.48041	34730
7.4863	34738
7.49136	34746
7.49643	34754
7.50067	34762
7.50573	34770
7.51079	34778
7.51586	34786
7.52092	34794
7.52599	34802
7.53187	34810
7.53364	34818
7.53953	34826
7.58704	34834
7.5921	34842
7.59716	34850
7.60305	34858
7.60812	34866
7.61318	34874
7.61824	34882
7.62331	34890
7.6292	34898
7.63426	34906
7.63932	34914
7.64439	34922
7.64945	34930
7.65452	34938
7.65958	34946
7.66464	34954
7.66971	34962
7.6756	34970
7.68066	34978
7.68408	34986
7.68996	34994
7.69503	35002
7.70009	35010
7.70433	35018
7.7094	35026
7.71446	35034
7.71952	35042
7.72541	35050
7.73048	35058
7.73554	35066
7.73813	35074
7.74402	35082
7.79002	35090
7.79508	35098
7.79932	35106
7.80521	35114
7.81027	35122
7.81534	35130
7.8204	35138
7.82547	35146
7.83135	35154
7.83642	35162
7.84148	35170
7.84737	35178
7.85243	35186
7.8575	35194
7.86256	35202
7.86763	35210
7.87269	35218
7.87858	35226
7.88364	35234
7.88706	35242
7.89295	35250
7.89801	35258
7.90307	35266
7.90731	35274
7.9132	35282
7.91827	35290
7.92333	35298
7.92922	35306
7.93428	35314
7.93935	35322
7.94194	35330
7.94783	35338
7.99172	35346
7.99679	35354
8.00103	35362
8.00691	35370
8.01198	35378
8.01704	35386
8.02293	35394
8.02799	35402
8.03388	35410
8.03895	35418
8.04401	35426
8.0499	35434
8.05496	35442
8.06003	35450
8.06509	35458
8.07015	35466
8.07522	35474
8.08111	35482
8.08617	35490
8.08959	35498
8.09547	35506
8.10054	35514
8.1056	35522
8.10984	35530
8.11573	35538
8.12079	35546
8.12586	35554
8.13175	35562
8.13681	35570
8.14187	35578
8.14529	35586
8.15118	35594
8.19372	35602
8.19879	35610
8.20303	35618
8.20891	35626
8.21398	35634
8.21575	35642
8.22081	35650
8.2267	35658
8.23176	35666
8.23765	35674
8.24271	35682
8.24778	35690
8.25367	35698
8.25873	35706
8.26379	35714
8.26886	35722
8.27392	35730
8.27899	35738
8.28487	35746
8.28994	35754
8.29335	35762
8.29924	35770
8.30431	35778
8.30937	35786
8.31361	35794
8.3195	35802
8.32456	35810
8.32963	35818
8.33551	35826
8.34058	35834
8.34564	35842
8.34988	35850
8.35577	35858
8.39619	35866
8.40126	35874
8.40632	35882
8.41221	35890
8.41727	35898
8.41904	35906
8.42411	35914
8.42999	35921
8.43506	35928
8.44095	35935
8.44601	35942
8.45107	35949
8.45696	35956
8.46203	35963
8.46709	35970
8.47215	35977
8.47804	35984
8.48311	35991
8.48817	35998
8.49406	36005
8.49747	36012
8.50336	36019
8.50843	36026
8.51349	36033
8.51773	36040
8.52362	36047
8.52868	36054
8.53375	36061
8.53963	36068
8.5447	36075
8.54976	36082
8.55483	36089
8.55989	36096
8.59904	36103
8.6041	36110
8.60916	36117
8.61505	36124
8.62012	36131
8.62271	36138
8.62777	36145
8.63284	36152
8.6379	36159
8.64379	36166
8.64885	36173
8.65392	36180
8.6598	36187
8.66487	36194
8.66993	36201
8.675	36208
8.68088	36215
8.68595	36222
8.69101	36229
8.6969	36236
8.70114	36243
8.70703	36250
8.71209	36257
8.71716	36264
8.7214	36271
8.72728	36278
8.73235	36285
8.73741	36292
8.7433	36299
8.74836	36306
8.75343	36313
8.75849	36320
8.76356	36327
8.80072	36334
8.80579	36341
8.81085	36348
8.81674	36355
8.8218	36362
8.82522	36369
8.83028	36376
8.83535	36383
8.84041	36390
8.8463	36397
8.85136	36404
8.85643	36411
8.86231	36418
8.86738	36425
8.87244	36432
8.87751	36439
8.88339	36446
8.88846	36453
8.89352	36460
8.89941	36467
8.90365	36474
8.90954	36481
8.9146	36488
8.91967	36495
8.92473	36502
8.92979	36509
8.93486	36516
8.94075	36523
8.94581	36530
8.9517	36537
8.95676	36544
8.96183	36551
8.96689	36558
9.00272	36565
9.00779	36572
9.01285	36579
9.01874	36586
9.0238	36593
9.02722	36600
9.03228	36607
9.03735	36614
9.04323	36621
9.0483	36628
9.05419	36635
9.05925	36642
9.06431	36649
9.0702	36656
9.07527	36663
9.08033	36670
9.08622	36677
9.09128	36684
9.09305	36691
9.09729	36698
9.10318	36705
9.10742	36712
9.11331	36719
9.11837	36726
9.12343	36733
9.1285	36740
9.13356	36747
9.13863	36754
9.14451	36761
9.14958	36768
9.15547	36775
9.16053	36782
9.16559	36789
9.17148	36796
9.20519	36803
9.21026	36810
9.21532	36817
9.22121	36824
9.22627	36831
9.23051	36838
9.23558	36845
9.24064	36852
9.24653	36859
9.25159	36866
9.25748	36873
9.26255	36880
9.26761	36887
9.2735	36894
9.27856	36901
9.28363	36908
9.28951	36915
9.29458	36922
9.29717	36929
9.30141	36936
9.3073	36943
9.31154	36950
9.31743	36957
9.32249	36964
9.32755	36971
9.33262	36978
9.33768	36985
9.34275	36992
9.34863	36999
